,filename,width,height,class,xmin,ymin,xmax,ymax
622,miami_1277790184863476046_20160621.jpg,608,608,Adidas,176,442,240,490
623,miami_1669851214458608312_20171214.jpg,608,608,Adidas,429,248,480,314
624,miami_1670380734374094167_20171215.jpg,608,608,Nike,72,417,454,608
625,miami_1745039844068143074_20180328.jpg,608,608,Nike,67,6,517,397
626,miami_1837321310398933665_20180802.jpg,608,608,Puma,372,438,439,493
627,miami_1615423305120896321_20170930.jpg,608,608,Adidas,200,199,222,220
628,miami_1560299938671211795_20170716.jpg,608,608,Adidas,86,356,182,420
629,miami_1795226114186870197_20180605.jpg,608,608,Adidas,95,422,177,476
630,miami_1285864144544763649_20160703.jpg,608,608,Nike,358,194,418,221
631,miami_1285864144544763649_20160703.jpg,608,608,Nike,416,414,470,453
632,miami_1878946202540734306_20180929.jpg,608,608,Adidas,179,395,229,429
633,miami_1822919794748677329_20180714.jpg,608,608,Nike,220,255,437,400
634,miami_1208220675479151778_20160317.jpg,608,608,Nike,254,244,308,299
635,miami_1349774095696519991_20160929.jpg,608,608,Adidas,164,385,214,436
636,miami_1767641049955915529_20180428.jpg,608,608,Adidas,302,373,398,499
637,miami_1767641049955915529_20180428.jpg,608,608,Adidas,228,500,314,607
638,miami_1610989150383470128_20170924.jpg,608,608,Nike,211,417,368,548
639,miami_1534240696318589554_20170610.jpg,608,608,Nike,228,326,357,423
640,miami_1736285577409296846_20180316.jpg,608,608,Nike,1,549,93,606
641,miami_1924337471161051096_20181130.jpg,608,608,Adidas,218,259,299,290
642,miami_1461799873094847099_20170302.jpg,608,608,Nike,497,29,582,67
643,miami_1718028192844834005_20180219.jpg,608,608,Adidas,49,402,227,554
644,miami_1718028192844834005_20180219.jpg,608,608,Adidas,389,411,535,589
645,miami_1941999475876639675_20181225.jpg,608,608,Adidas,358,423,427,484
646,miami_1376171509462166393_20161104.jpg,608,608,Under Armour,44,315,109,358
647,miami_1399638767564588505_20161207.jpg,608,608,Adidas,455,409,504,448
648,phoenix_1413169735856425413_20161225.jpg,608,608,Nike,410,438,424,448
649,phoenix_1413169735856425413_20161225.jpg,608,608,Nike,230,444,293,480
650,miami_1840915734186586752_20180807.jpg,608,608,Puma,301,128,335,159
651,phoenix_1223664736492222363_20160408.jpg,608,608,Adidas,173,227,215,272
652,phoenix_1399158609262659965_20161206.jpg,608,608,Nike,319,363,413,406
653,miami_1735825834327044210_20180315.jpg,608,608,Adidas,223,253,286,316
654,miami_1875746484343961490_20180924.jpg,608,608,Nike,50,493,63,525
655,miami_1875746484343961490_20180924.jpg,608,608,Nike,430,496,470,529
656,miami_1593741264989489242_20170831.jpg,608,608,Adidas,38,554,105,605
657,miami_1156086799984709839_20160105.jpg,608,608,The North Face,445,224,482,255
658,miami_1360467317180077639_20161013.jpg,608,608,Adidas,338,306,394,355
659,miami_1227764610783773635_20160413.jpg,608,608,Adidas,0,283,61,328
660,miami_1697420048342641947_20180121.jpg,608,608,Adidas,283,254,341,293
661,miami_1402570904030803148_20161211.jpg,608,608,Adidas,321,397,550,604
662,miami_1752380582438733525_20180407.jpg,608,608,Nike,251,384,297,415
663,phoenix_1427695850067114705_20170114.jpg,608,608,Nike,419,438,473,469
664,miami_1701939688137034482_20180128.jpg,608,608,Nike,145,381,213,427
665,miami_1336566705224582481_20160910.jpg,608,608,Nike,469,139,561,196
666,miami_1336566705224582481_20160910.jpg,608,608,Nike,85,144,168,200
667,miami_1336566705224582481_20160910.jpg,608,608,Nike,306,150,405,200
668,miami_1650300940819180384_20171117.jpg,608,608,Nike,511,407,587,456
669,miami_1615173603002059265_20170930.jpg,608,608,Adidas,215,25,255,71
670,phoenix_1469240341184965019_20170313.jpg,608,608,Under Armour,386,490,432,530
671,miami_1724290155010841118_20180227.jpg,608,608,Nike,237,436,352,473
672,miami_1817090641093886366_20180705.jpg,608,608,Adidas,108,307,149,341
673,miami_1245034825639074955_20160507.jpg,608,608,Adidas,301,8,360,46
674,miami_1879628165527569967_20180930.jpg,608,608,Nike,17,304,328,539
675,miami_1805092209859971449_20180619.jpg,608,608,Under Armour,497,22,572,68
676,miami_1825853911932694272_20180718.jpg,608,608,The North Face,164,404,216,447
677,miami_1808371399868220697_20180623.jpg,608,608,Adidas,210,403,348,555
678,miami_1692934391242161329_20180115.jpg,608,608,Adidas,54,211,218,330
679,miami_1635323108951680726_20171028.jpg,608,608,Nike,362,522,406,555
680,miami_1857691339741683200_20180831.jpg,608,608,Under Armour,304,193,344,233
681,miami_1574884489352362141_20170805.jpg,608,608,Adidas,353,112,403,161
682,miami_1781665078682389971_20180518.jpg,608,608,Nike,314,136,398,202
683,miami_1350177960765988290_20160929.jpg,608,608,Nike,496,34,575,65
684,miami_1256015070127796446_20160522.jpg,608,608,Nike,232,451,279,490
685,miami_1691798597434902378_20180114.jpg,608,608,Nike,433,377,520,418
686,miami_1914016461777747932_20181116.jpg,608,608,Puma,172,253,260,303
687,miami_1468334482779892367_20170311.jpg,608,608,Adidas,142,131,200,166
688,miami_1523400338382737206_20170526.jpg,608,608,Adidas,248,199,304,262
689,miami_1876910739736593378_20180926.jpg,608,608,Nike,479,510,544,542
690,phoenix_1484377071283524581_20170402.jpg,608,608,Nike,466,283,555,317
691,phoenix_1484377071283524581_20170402.jpg,608,608,Nike,548,537,573,557
692,phoenix_1484377071283524581_20170402.jpg,608,608,Adidas,282,554,298,568
693,miami_1341424272601870607_20160917.jpg,608,608,Nike,396,232,473,276
694,miami_1744531109411864466_20180327.jpg,608,608,Nike,469,534,533,571
695,miami_1330507781597492738_20160902.jpg,608,608,Adidas,133,572,205,608
696,miami_1585221601306014908_20170820.jpg,608,608,Nike,385,451,433,492
697,miami_1833385538565437889_20180728.jpg,608,608,Adidas,198,549,257,600
698,phoenix_1649394071745931393_20171116.jpg,608,608,Under Armour,215,467,265,509
699,phoenix_900845215672649132_20150118.jpg,608,608,Nike,483,30,575,70
700,miami_1410343148194245594_20161221.jpg,608,608,Nike,482,35,576,74
701,miami_1787851082640954720_20180526.jpg,608,608,Adidas,33,528,99,597
702,miami_1166884477338922480_20160120.jpg,608,608,Adidas,228,181,437,430
703,miami_1480426907894876289_20170328.jpg,608,608,Nike,557,95,596,137
704,miami_1480426907894876289_20170328.jpg,608,608,Nike,82,211,115,230
705,miami_1480426907894876289_20170328.jpg,608,608,Nike,497,305,575,345
706,miami_1480426907894876289_20170328.jpg,608,608,Nike,423,499,519,556
707,miami_1296594450218357121_20160717.jpg,608,608,Adidas,378,342,420,395
708,miami_1700226531690679965_20180125.jpg,608,608,Under Armour,388,250,414,268
709,miami_1700226531690679965_20180125.jpg,608,608,Nike,184,247,283,315
710,phoenix_1233045069595362750_20160421.jpg,608,608,Nike,317,359,351,390
711,phoenix_1233045069595362750_20160421.jpg,608,608,Nike,175,413,214,446
712,miami_1773390152417348589_20180506.jpg,608,608,Adidas,62,250,122,295
713,miami_1682794971113420691_20180101.jpg,608,608,Adidas,49,172,120,223
714,miami_1187941118622968447_20160218.jpg,608,608,Adidas,231,435,317,505
715,miami_1645730826947013226_20171111.jpg,608,608,Nike,249,533,384,575
716,miami_1468850675487373041_20170312.jpg,608,608,Adidas,327,18,492,178
717,miami_1768325343623688723_20180429.jpg,608,608,Nike,231,176,335,232
718,miami_1575295521866408776_20170806.jpg,608,608,Nike,29,358,194,496
719,miami_1906252131603884408_20181106.jpg,608,608,Nike,405,89,453,119
720,miami_1906252131603884408_20181106.jpg,608,608,Nike,69,263,106,318
721,miami_1854015220860968245_20180825.jpg,608,608,Adidas,88,173,145,242
722,miami_1662553784357165425_20171204.jpg,608,608,Nike,241,132,324,179
723,phoenix_1568480474246312169_20170727.jpg,608,608,Under Armour,206,307,296,383
724,phoenix_1487953487765317496_20170407.jpg,608,608,Nike,572,289,608,325
725,miami_1874124756636421733_20180922.jpg,608,608,Nike,271,17,360,53
726,miami_1575764835317030851_20170807.jpg,608,608,Adidas,454,550,525,605
727,miami_1903451412655017123_20181102.jpg,608,608,Adidas,11,430,182,604
728,miami_1697480668165179283_20180121.jpg,608,608,Nike,309,271,395,334
729,miami_1777925346101105290_20180512.jpg,608,608,Nike,209,389,272,430
730,miami_1777925346101105290_20180512.jpg,608,608,Nike,496,390,555,436
731,phoenix_1494545599612372017_20170416.jpg,608,608,Adidas,137,353,226,414
732,miami_1930232600037474788_20181209.jpg,608,608,Adidas,170,293,323,433
733,miami_1580006314565000453_20170812.jpg,608,608,Adidas,274,478,390,571
734,miami_1746606525705992580_20180330.jpg,608,608,Adidas,274,375,349,433
735,miami_1824010437940049957_20180715.jpg,608,608,Adidas,186,486,255,535
736,phoenix_1296137254196276208_20160717.jpg,608,608,Nike,326,281,359,311
737,miami_1707032018671160712_20180204.jpg,608,608,Nike,279,345,371,380
738,miami_1342946488761832966_20160919.jpg,608,608,Adidas,335,542,400,592
739,miami_1384308653972880135_20161115.jpg,608,608,Adidas,73,512,160,579
740,miami_1528037396645365995_20170602.jpg,608,608,Adidas,267,552,320,600
741,miami_1861910967523178798_20180905.jpg,608,608,Nike,239,89,283,145
742,miami_1850566329524657214_20180821.jpg,608,608,Adidas,90,376,142,418
743,miami_1838544921523759863_20180804.jpg,608,608,Adidas,364,565,398,603
744,miami_1838544921523759863_20180804.jpg,608,608,Adidas,187,262,226,288
745,phoenix_1433123280700876673_20170122.jpg,608,608,The North Face,168,437,329,543
746,miami_1561041401515839436_20170717.jpg,608,608,Adidas,278,127,338,187
747,miami_1874240144070318640_20180922.jpg,608,608,Adidas,165,398,232,437
748,miami_1197910140464449523_20160303.jpg,608,608,Nike,220,353,265,395
749,phoenix_1374044905378570716_20161101.jpg,608,608,Adidas,145,289,194,361
750,miami_1743534751295568823_20180326.jpg,608,608,Nike,349,565,393,596
751,miami_1784697188455483744_20180522.jpg,608,608,Nike,354,278,449,313
752,miami_1784697188455483744_20180522.jpg,608,608,Adidas,102,317,137,342
753,phoenix_1452636415950883662_20170218.jpg,608,608,Adidas,368,245,463,368
754,miami_1550188973077693690_20170702.jpg,608,608,Nike,103,143,232,216
755,miami_1550188973077693690_20170702.jpg,608,608,Nike,431,142,546,219
756,miami_1525073609625040071_20170529.jpg,608,608,Adidas,470,166,520,201
757,miami_1463418271146554420_20170305.jpg,608,608,Adidas,492,408,545,443
758,miami_1387403629845082319_20161120.jpg,608,608,Adidas,231,198,281,256
759,miami_1264780007677034624_20160603.jpg,608,608,Adidas,85,550,151,607
760,miami_1375573982522493158_20161103.jpg,608,608,Under Armour,530,281,572,314
761,miami_1506280875028225761_20170503.jpg,608,608,The North Face,508,442,589,486
762,miami_1851690253912881733_20180822.jpg,608,608,Adidas,110,486,167,534
763,miami_1313056389682134145_20160809.jpg,608,608,Adidas,298,197,330,229
764,miami_1543070921321138124_20170622.jpg,608,608,Under Armour,311,555,379,607
765,miami_1762686414589766934_20180421.jpg,608,608,Nike,203,325,274,365
766,miami_1667949249494600376_20171212.jpg,608,608,Adidas,248,5,360,71
767,miami_1554831658912791827_20170709.jpg,608,608,Nike,495,302,535,324
768,miami_1554831658912791827_20170709.jpg,608,608,Nike,203,342,447,453
769,miami_1554831658912791827_20170709.jpg,608,608,Nike,503,454,543,476
770,miami_1490051421742156194_20170410.jpg,608,608,Nike,61,10,148,49
771,miami_1407364937197643955_20161217.jpg,608,608,Adidas,290,9,361,59
772,phoenix_925607780014961504_20150221.jpg,608,608,Nike,397,183,607,379
773,miami_1852560322139608240_20180823.jpg,608,608,Nike,69,532,122,563
774,phoenix_1436012981925362907_20170126.jpg,608,608,Nike,197,456,310,491
775,miami_1828441053196494795_20180721.jpg,608,608,Nike,278,40,322,74
776,miami_1290864931399061364_20160709.jpg,608,608,Nike,365,523,451,575
777,miami_1428673755189722525_20170116.jpg,608,608,Adidas,310,240,341,285
778,phoenix_1438689949234726183_20170129.jpg,608,608,Nike,131,128,229,162
779,miami_1827775111866738280_20180720.jpg,608,608,Nike,124,422,218,474
780,miami_1503705010679298909_20170429.jpg,608,608,Adidas,227,167,277,234
781,miami_1848214882334240439_20180817.jpg,608,608,Puma,33,166,96,210
782,miami_1596832585089292390_20170905.jpg,608,608,Nike,533,0,605,46
783,miami_1318344024147291269_20160816.jpg,608,608,Nike,256,212,328,272
784,miami_1763245185088588469_20180422.jpg,608,608,Adidas,166,135,206,171
785,miami_1763245185088588469_20180422.jpg,608,608,Adidas,288,263,327,295
786,miami_1591763363586023937_20170829.jpg,608,608,Nike,470,379,572,514
787,miami_1702464579773470562_20180128.jpg,608,608,Adidas,230,310,364,419
788,miami_1658904206068630179_20171129.jpg,608,608,Nike,310,448,372,482
789,phoenix_1226950870538033698_20160412.jpg,608,608,Nike,477,376,553,408
790,miami_1946156206142170380_20181231.jpg,608,608,Under Armour,533,345,577,380
791,phoenix_1509171349808068415_20170507.jpg,608,608,Nike,316,116,377,138
792,phoenix_1509171349808068415_20170507.jpg,608,608,Adidas,496,427,565,464
793,phoenix_1138021774643283280_20151212.jpg,608,608,Nike,289,65,375,98
794,miami_1453845319355028608_20170219.jpg,608,608,Nike,275,312,517,406
795,miami_1843948633420895646_20180812.jpg,608,608,Puma,420,174,458,212
796,phoenix_1085165035153797105_20150930.jpg,608,608,Nike,439,135,476,179
797,miami_1667995441197018591_20171212.jpg,608,608,Adidas,517,312,593,384
798,miami_1078470833084207962_20150920.jpg,608,608,Adidas,55,352,103,383
799,miami_1438494592042420906_20170129.jpg,608,608,Nike,495,34,574,66
800,miami_1286517598611343349_20160703.jpg,608,608,Adidas,360,120,444,220
801,miami_1540815476521718361_20170619.jpg,608,608,Adidas,344,131,407,191
802,phoenix_1493947554080029378_20170416.jpg,608,608,Nike,166,559,233,593
803,phoenix_1195323531656401482_20160229.jpg,608,608,Adidas,451,438,509,480
804,miami_1811424999274675710_20180628.jpg,608,608,Nike,412,225,525,361
805,miami_1844495179667760578_20180812.jpg,608,608,Nike,455,392,552,426
806,miami_1477770915017962771_20170324.jpg,608,608,Adidas,289,83,327,107
807,miami_1477770915017962771_20170324.jpg,608,608,Adidas,302,520,355,553
808,miami_1513180034281340859_20170512.jpg,608,608,Adidas,54,474,117,526
809,miami_1826271130290228911_20180718.jpg,608,608,Adidas,267,317,339,375
810,phoenix_1600553165478982370_20170910.jpg,608,608,Adidas,153,58,222,108
811,miami_1779141375913191195_20180514.jpg,608,608,Nike,419,335,487,375
812,miami_1304394671782843899_20160728.jpg,608,608,Nike,556,502,608,564
813,miami_1707765845792854529_20180205.jpg,608,608,Adidas,213,572,246,603
814,miami_1353627079006988444_20161004.jpg,608,608,Nike,259,422,339,454
815,miami_1691674543930144151_20180113.jpg,608,608,Adidas,249,294,284,327
816,miami_1835676216457080344_20180731.jpg,608,608,Nike,123,498,221,558
817,miami_1823571202900251475_20180714.jpg,608,608,Adidas,279,174,395,288
818,miami_1815345756254866225_20180703.jpg,608,608,Nike,152,332,246,372
819,miami_1570238210030060248_20170730.jpg,608,608,Adidas,91,386,121,416
820,miami_1570238210030060248_20170730.jpg,608,608,Adidas,408,417,445,447
821,miami_1811791086928905409_20180628.jpg,608,608,Adidas,52,259,73,276
822,miami_1811791086928905409_20180628.jpg,608,608,Adidas,436,478,477,523
823,miami_1340338143504867883_20160916.jpg,608,608,Nike,192,408,260,446
824,miami_1616235071387031753_20171001.jpg,608,608,Nike,243,521,312,564
825,miami_1311016271701217042_20160806.jpg,608,608,Nike,278,387,328,429
826,phoenix_1607453884351445518_20170919.jpg,608,608,Puma,195,264,395,351
827,miami_1741599991967219066_20180323.jpg,608,608,Adidas,218,363,270,396
828,miami_1103080739249035243_20151024.jpg,608,608,Nike,99,453,187,512
829,miami_1662646448007539282_20171204.jpg,608,608,Nike,123,403,156,435
830,phoenix_1615484016840350936_20170930.jpg,608,608,Under Armour,373,209,421,246
831,phoenix_1615484016840350936_20170930.jpg,608,608,Under Armour,136,236,193,286
832,miami_1790185032149801335_20180529.jpg,608,608,Nike,260,153,397,226
833,miami_1782446058121437709_20180519.jpg,608,608,Nike,278,439,452,503
834,phoenix_1310948654144019107_20160806.jpg,608,608,Nike,278,68,345,104
835,phoenix_1455970248964839302_20170222.jpg,608,608,Nike,175,513,287,566
836,miami_1339537621445810211_20160915.jpg,608,608,Adidas,205,309,389,436
837,miami_1310895796366998565_20160806.jpg,608,608,Under Armour,413,305,447,338
838,miami_1267606774602438704_20160607.jpg,608,608,Adidas,261,185,381,347
839,miami_1595914323976009661_20170903.jpg,608,608,Adidas,355,186,421,233
840,miami_1446754195842747411_20170210.jpg,608,608,Under Armour,298,317,382,359
841,miami_1802376276963898268_20180615.jpg,608,608,Nike,190,262,244,319
842,miami_1268331354176116795_20160608.jpg,608,608,Adidas,29,409,55,450
843,miami_1268331354176116795_20160608.jpg,608,608,Adidas,476,417,510,468
844,miami_1268331354176116795_20160608.jpg,608,608,Adidas,171,455,205,499
845,phoenix_1620051088760582568_20171007.jpg,608,608,The North Face,265,320,374,379
846,miami_1656129507491694644_20171125.jpg,608,608,Adidas,426,264,460,306
847,miami_1620575837789182694_20171007.jpg,608,608,Nike,397,324,522,395
848,miami_1835604417043535584_20180731.jpg,608,608,Adidas,315,198,337,219
849,miami_1835604417043535584_20180731.jpg,608,608,Adidas,6,221,31,239
850,miami_1835604417043535584_20180731.jpg,608,608,Adidas,115,259,143,283
851,miami_1835604417043535584_20180731.jpg,608,608,Adidas,450,284,479,308
852,miami_1839445320775558004_20180805.jpg,608,608,Adidas,325,265,384,323
853,miami_1870010615373122702_20180917.jpg,608,608,Adidas,432,241,482,285
854,miami_1171158918559855273_20160126.jpg,608,608,The North Face,257,233,430,302
855,miami_1521280577406352256_20170523.jpg,608,608,Adidas,302,240,359,286
856,miami_1927396504215969942_20181205.jpg,608,608,Nike,0,15,71,72
857,miami_1602603053479244117_20170913.jpg,608,608,Adidas,256,149,331,209
858,miami_1677588738139918196_20171225.jpg,608,608,Nike,472,481,545,527
859,miami_1835580635583040278_20180731.jpg,608,608,Adidas,163,305,207,336
860,miami_1818926070947195002_20180708.jpg,608,608,Adidas,86,366,141,408
861,miami_1202112376909724878_20160309.jpg,608,608,Under Armour,411,573,455,607
862,miami_1864970230473029516_20180910.jpg,608,608,Adidas,67,536,118,590
863,miami_1585893168757422290_20170820.jpg,608,608,Adidas,400,115,433,148
864,miami_1585893168757422290_20170820.jpg,608,608,Adidas,191,14,227,63
865,phoenix_1194418932640218938_20160227.jpg,608,608,Nike,234,550,331,601
866,phoenix_1194418932640218938_20160227.jpg,608,608,Nike,260,483,323,514
867,phoenix_1560367232630290550_20170716.jpg,608,608,Adidas,442,552,469,595
868,phoenix_1560367232630290550_20170716.jpg,608,608,Adidas,132,349,187,400
869,miami_1707145046640289597_20180204.jpg,608,608,Nike,487,343,528,379
870,miami_1707145046640289597_20180204.jpg,608,608,Nike,376,464,409,490
871,miami_1577135688322532446_20170808.jpg,608,608,Adidas,321,192,364,254
872,miami_1533710296363136235_20170609.jpg,608,608,Under Armour,363,14,408,45
873,miami_1622973694828947289_20171011.jpg,608,608,Adidas,196,366,268,413
874,miami_1469563756030878559_20170313.jpg,608,608,Puma,535,537,584,591
875,miami_1770858593308167133_20180503.jpg,608,608,Adidas,292,46,373,113
876,miami_1853718487837393403_20180825.jpg,608,608,Adidas,164,260,215,330
877,miami_1703046300612028085_20180129.jpg,608,608,Nike,380,399,454,433
878,miami_1912057486116225127_20181114.jpg,608,608,Adidas,103,323,224,449
879,miami_1479421493112557557_20170327.jpg,608,608,Nike,194,148,312,195
880,miami_1501149047179450575_20170426.jpg,608,608,Nike,78,176,167,238
881,miami_1501149047179450575_20170426.jpg,608,608,Nike,317,371,489,489
882,phoenix_1195015475986652362_20160228.jpg,608,608,Nike,552,390,606,452
883,miami_1685223317119630366_20180105.jpg,608,608,Adidas,36,392,91,452
884,miami_1685223317119630366_20180105.jpg,608,608,Adidas,469,417,486,434
885,miami_1775426440479072488_20180509.jpg,608,608,Adidas,262,210,295,243
886,miami_1428460791845302285_20170115.jpg,608,608,Adidas,271,184,340,238
887,miami_1412928728119509066_20161225.jpg,608,608,Nike,6,536,51,576
888,miami_1706084713763810899_20180202.jpg,608,608,Under Armour,299,92,341,129
889,miami_1539975551359896870_20170618.jpg,608,608,Adidas,228,364,265,397
890,miami_1809014966684267292_20180624.jpg,608,608,Adidas,343,535,397,578
891,miami_1258664094247552490_20160526.jpg,608,608,Under Armour,388,24,497,81
892,miami_1570284275190190005_20170730.jpg,608,608,Nike,428,208,440,221
893,miami_1866431350958047275_20180912.jpg,608,608,Adidas,395,555,432,589
894,miami_1861935906223925459_20180905.jpg,608,608,Nike,442,226,511,261
895,miami_1250834709428529007_20160515.jpg,608,608,Nike,196,163,260,202
896,miami_1531186401143763443_20170606.jpg,608,608,Nike,305,445,378,481
897,miami_1863635956133921201_20180908.jpg,608,608,Adidas,227,288,270,321
898,phoenix_1290598302840182180_20160709.jpg,608,608,Adidas,152,248,282,362
899,miami_1173617620651880468_20160130.jpg,608,608,Adidas,392,249,438,288
900,miami_1672689275504032053_20171218.jpg,608,608,Adidas,309,157,385,220
901,miami_1589422406148225470_20170825.jpg,608,608,Adidas,451,489,563,593
902,miami_1355716233056259283_20161007.jpg,608,608,Adidas,234,105,395,226
903,phoenix_1569915582925423495_20170729.jpg,608,608,Adidas,289,130,378,204
904,miami_1374343291613272385_20161102.jpg,608,608,Nike,243,223,326,263
905,miami_1459141408161092026_20170227.jpg,608,608,Adidas,309,359,465,557
906,miami_1770291930313547975_20180502.jpg,608,608,Nike,19,415,117,526
907,miami_1398821089173587468_20161205.jpg,608,608,Adidas,137,366,404,608
908,miami_1807555966068022891_20180622.jpg,608,608,Under Armour,384,346,438,388
909,miami_1476424991821956665_20170322.jpg,608,608,Adidas,210,107,246,151
910,miami_1552185730955271338_20170705.jpg,608,608,Nike,494,32,576,68
911,miami_974951259289323142_20150501.jpg,608,608,The North Face,329,320,385,391
912,miami_1560701130828423744_20170717.jpg,608,608,Adidas,213,365,266,408
913,miami_1560525092356948586_20170716.jpg,608,608,Adidas,137,317,193,372
914,miami_1590114436957232490_20170826.jpg,608,608,Nike,196,354,336,441
915,miami_1857580302243731718_20180830.jpg,608,608,Puma,285,325,334,366
916,miami_1719161215013657649_20180220.jpg,608,608,Adidas,278,257,344,312
917,miami_1830695907352799456_20180724.jpg,608,608,Nike,129,267,207,320
918,miami_1872116276340614616_20180919.jpg,608,608,Adidas,105,543,156,596
919,miami_1530648793601630437_20170605.jpg,608,608,Nike,276,177,366,219
920,miami_1682150132625591472_20171231.jpg,608,608,Nike,162,64,242,97
921,miami_1867940328292872821_20180914.jpg,608,608,Nike,194,557,279,594
922,miami_1484165390304935936_20170402.jpg,608,608,Nike,408,166,462,198
923,miami_1484165390304935936_20170402.jpg,608,608,Nike,130,169,175,201
924,miami_1526503467882086637_20170531.jpg,608,608,Nike,482,34,575,73
925,miami_1719453408140606255_20180221.jpg,608,608,Adidas,251,185,354,276
926,miami_1486704837583255716_20170406.jpg,608,608,Adidas,319,308,371,359
927,miami_1787850010399722120_20180526.jpg,608,608,Adidas,187,207,212,225
928,miami_1787850010399722120_20180526.jpg,608,608,Adidas,347,218,366,237
929,miami_1220432906600653066_20160403.jpg,608,608,Adidas,266,435,326,472
930,miami_1602948484149831339_20170913.jpg,608,608,Puma,475,473,556,549
931,phoenix_1431653773721355985_20170120.jpg,608,608,Nike,154,235,323,313
932,miami_1795245999363800640_20180605.jpg,608,608,Adidas,489,276,587,366
933,miami_1568349241034655508_20170727.jpg,608,608,Adidas,250,259,404,368
934,miami_1459068400989916787_20170227.jpg,608,608,Adidas,115,520,183,566
935,miami_1825110327239854207_20180717.jpg,608,608,Nike,210,207,273,238
936,miami_1863941319770274603_20180908.jpg,608,608,Nike,495,35,574,68
937,miami_1367655010884449353_20161023.jpg,608,608,Nike,496,478,598,545
938,miami_1301887498280243972_20160725.jpg,608,608,Puma,189,356,372,468
939,miami_1711390552430021309_20180210.jpg,608,608,Adidas,564,403,607,484
940,miami_1407865923691525159_20161218.jpg,608,608,Adidas,338,314,449,410
941,miami_1858200669652940086_20180831.jpg,608,608,Nike,367,525,449,564
942,miami_1526410283886428611_20170530.jpg,608,608,Adidas,91,178,199,245
943,miami_1530675232296246768_20170605.jpg,608,608,Nike,311,430,358,479
944,miami_1616869954762391944_20171002.jpg,608,608,Puma,406,76,597,160
945,miami_1616869954762391944_20171002.jpg,608,608,Adidas,207,158,398,254
946,miami_1616869954762391944_20171002.jpg,608,608,Nike,404,171,595,252
947,miami_1534917738169022054_20170611.jpg,608,608,Adidas,467,390,512,443
948,miami_1466735213655917746_20170309.jpg,608,608,Puma,355,477,395,519
949,miami_1858991395755551570_20180901.jpg,608,608,Adidas,329,250,369,281
950,miami_1226293121225009468_20160411.jpg,608,608,The North Face,521,468,566,503
951,miami_1304630485184186431_20160728.jpg,608,608,Nike,423,299,504,357
952,miami_1372733399214674508_20161030.jpg,608,608,Nike,254,288,347,321
953,miami_1669451230814753469_20171214.jpg,608,608,Adidas,250,240,372,372
954,miami_1640858584965468114_20171104.jpg,608,608,Nike,431,466,533,504
955,miami_1299560018542975897_20160721.jpg,608,608,Nike,284,55,320,86
956,miami_1908077039911568048_20181108.jpg,608,608,Nike,278,143,310,175
957,miami_1396026353551223735_20161202.jpg,608,608,Adidas,204,0,331,137
958,miami_1239207747198819656_20160429.jpg,608,608,Adidas,261,99,346,157
959,miami_1672603743395543061_20171218.jpg,608,608,Nike,202,467,279,507
960,miami_1672603743395543061_20171218.jpg,608,608,Nike,517,488,588,525
961,miami_1766020984954408400_20180426.jpg,608,608,Adidas,187,24,299,138
962,miami_1835490411179942757_20180731.jpg,608,608,Adidas,300,354,339,396
963,miami_1735155737262780803_20180314.jpg,608,608,Nike,272,302,313,333
964,miami_1569959180768895357_20170730.jpg,608,608,Nike,342,0,439,44
965,miami_1808235749548653546_20180623.jpg,608,608,Nike,275,161,402,290
966,miami_1808235749548653546_20180623.jpg,608,608,Nike,424,302,505,407
967,miami_1921402308656474405_20181126.jpg,608,608,Adidas,361,535,418,572
968,phoenix_1487890629424906571_20170407.jpg,608,608,Nike,150,167,221,202
969,miami_1474964758902188216_20170320.jpg,608,608,Adidas,211,393,244,433
970,miami_1546171464478619205_20170627.jpg,608,608,Adidas,104,237,144,312
971,miami_1833381273000042378_20180728.jpg,608,608,Adidas,419,389,452,437
972,miami_1532203614226766197_20170607.jpg,608,608,Nike,375,350,433,390
973,miami_1668480184771594200_20171212.jpg,608,608,Adidas,230,503,274,548
974,miami_1530614372123287125_20170605.jpg,608,608,Nike,147,0,250,36
975,miami_1365999276831879571_20161021.jpg,608,608,Nike,449,521,530,569
976,miami_1593534558706775312_20170831.jpg,608,608,Nike,491,399,550,462
977,miami_1836370951241870030_20180801.jpg,608,608,Adidas,277,42,327,92
978,miami_1737240641005786966_20180317.jpg,608,608,Nike,484,422,563,504
979,miami_1854994667129650831_20180827.jpg,608,608,Puma,284,274,327,307
980,miami_1590098955906194511_20170826.jpg,608,608,Adidas,471,257,505,293
981,miami_1905089922696595806_20181104.jpg,608,608,Adidas,251,237,313,274
982,miami_1916775874238449957_20181120.jpg,608,608,Adidas,207,569,238,600
983,miami_1837305589284155975_20180802.jpg,608,608,Adidas,198,295,251,327
984,miami_1820916491082463739_20180711.jpg,608,608,Adidas,352,227,415,290
985,miami_1478178856413409604_20170325.jpg,608,608,Nike,289,276,317,294
986,miami_1734956129010319816_20180314.jpg,608,608,Adidas,235,345,413,499
987,miami_1568859295360047385_20170728.jpg,608,608,Adidas,524,265,573,305
988,miami_1393662340202010333_20161128.jpg,608,608,Adidas,230,54,345,109
989,miami_1485233030984768674_20170404.jpg,608,608,Adidas,268,214,326,291
990,miami_1454575704146386111_20170220.jpg,608,608,Nike,252,363,320,399
